,image,mask
27,data_lits/data_C1/images_C1/image7_slice386.jpg,data_lits/data_C1/masks_C1/mask7_slice386.jpg
28,data_lits/data_C1/images_C1/image7_slice387.jpg,data_lits/data_C1/masks_C1/mask7_slice387.jpg
29,data_lits/data_C1/images_C1/image7_slice388.jpg,data_lits/data_C1/masks_C1/mask7_slice388.jpg
30,data_lits/data_C1/images_C1/image7_slice389.jpg,data_lits/data_C1/masks_C1/mask7_slice389.jpg
31,data_lits/data_C1/images_C1/image7_slice390.jpg,data_lits/data_C1/masks_C1/mask7_slice390.jpg
32,data_lits/data_C1/images_C1/image7_slice391.jpg,data_lits/data_C1/masks_C1/mask7_slice391.jpg
33,data_lits/data_C1/images_C1/image7_slice392.jpg,data_lits/data_C1/masks_C1/mask7_slice392.jpg
34,data_lits/data_C1/images_C1/image7_slice397.jpg,data_lits/data_C1/masks_C1/mask7_slice397.jpg
35,data_lits/data_C1/images_C1/image7_slice398.jpg,data_lits/data_C1/masks_C1/mask7_slice398.jpg
36,data_lits/data_C1/images_C1/image7_slice399.jpg,data_lits/data_C1/masks_C1/mask7_slice399.jpg
37,data_lits/data_C1/images_C1/image7_slice400.jpg,data_lits/data_C1/masks_C1/mask7_slice400.jpg
38,data_lits/data_C1/images_C1/image7_slice401.jpg,data_lits/data_C1/masks_C1/mask7_slice401.jpg
39,data_lits/data_C1/images_C1/image7_slice402.jpg,data_lits/data_C1/masks_C1/mask7_slice402.jpg
40,data_lits/data_C1/images_C1/image7_slice403.jpg,data_lits/data_C1/masks_C1/mask7_slice403.jpg
41,data_lits/data_C1/images_C1/image7_slice404.jpg,data_lits/data_C1/masks_C1/mask7_slice404.jpg
42,data_lits/data_C1/images_C1/image7_slice405.jpg,data_lits/data_C1/masks_C1/mask7_slice405.jpg
43,data_lits/data_C1/images_C1/image7_slice406.jpg,data_lits/data_C1/masks_C1/mask7_slice406.jpg
44,data_lits/data_C1/images_C1/image7_slice407.jpg,data_lits/data_C1/masks_C1/mask7_slice407.jpg
45,data_lits/data_C1/images_C1/image7_slice408.jpg,data_lits/data_C1/masks_C1/mask7_slice408.jpg
46,data_lits/data_C1/images_C1/image7_slice409.jpg,data_lits/data_C1/masks_C1/mask7_slice409.jpg
47,data_lits/data_C1/images_C1/image7_slice410.jpg,data_lits/data_C1/masks_C1/mask7_slice410.jpg
48,data_lits/data_C1/images_C1/image7_slice411.jpg,data_lits/data_C1/masks_C1/mask7_slice411.jpg
49,data_lits/data_C1/images_C1/image7_slice412.jpg,data_lits/data_C1/masks_C1/mask7_slice412.jpg
50,data_lits/data_C1/images_C1/image7_slice413.jpg,data_lits/data_C1/masks_C1/mask7_slice413.jpg
51,data_lits/data_C1/images_C1/image7_slice414.jpg,data_lits/data_C1/masks_C1/mask7_slice414.jpg
52,data_lits/data_C1/images_C1/image7_slice415.jpg,data_lits/data_C1/masks_C1/mask7_slice415.jpg
53,data_lits/data_C1/images_C1/image7_slice416.jpg,data_lits/data_C1/masks_C1/mask7_slice416.jpg
54,data_lits/data_C1/images_C1/image7_slice460.jpg,data_lits/data_C1/masks_C1/mask7_slice460.jpg
55,data_lits/data_C1/images_C1/image7_slice461.jpg,data_lits/data_C1/masks_C1/mask7_slice461.jpg
56,data_lits/data_C1/images_C1/image7_slice477.jpg,data_lits/data_C1/masks_C1/mask7_slice477.jpg
57,data_lits/data_C1/images_C1/image7_slice478.jpg,data_lits/data_C1/masks_C1/mask7_slice478.jpg
58,data_lits/data_C1/images_C1/image7_slice479.jpg,data_lits/data_C1/masks_C1/mask7_slice479.jpg
59,data_lits/data_C1/images_C1/image7_slice480.jpg,data_lits/data_C1/masks_C1/mask7_slice480.jpg
60,data_lits/data_C1/images_C1/image7_slice481.jpg,data_lits/data_C1/masks_C1/mask7_slice481.jpg
61,data_lits/data_C1/images_C1/image7_slice482.jpg,data_lits/data_C1/masks_C1/mask7_slice482.jpg
62,data_lits/data_C1/images_C1/image7_slice483.jpg,data_lits/data_C1/masks_C1/mask7_slice483.jpg
63,data_lits/data_C1/images_C1/image7_slice484.jpg,data_lits/data_C1/masks_C1/mask7_slice484.jpg
64,data_lits/data_C1/images_C1/image7_slice485.jpg,data_lits/data_C1/masks_C1/mask7_slice485.jpg
65,data_lits/data_C1/images_C1/image7_slice486.jpg,data_lits/data_C1/masks_C1/mask7_slice486.jpg
66,data_lits/data_C1/images_C1/image7_slice487.jpg,data_lits/data_C1/masks_C1/mask7_slice487.jpg
67,data_lits/data_C1/images_C1/image7_slice488.jpg,data_lits/data_C1/masks_C1/mask7_slice488.jpg
68,data_lits/data_C1/images_C1/image7_slice489.jpg,data_lits/data_C1/masks_C1/mask7_slice489.jpg
69,data_lits/data_C1/images_C1/image7_slice490.jpg,data_lits/data_C1/masks_C1/mask7_slice490.jpg
70,data_lits/data_C1/images_C1/image7_slice491.jpg,data_lits/data_C1/masks_C1/mask7_slice491.jpg
71,data_lits/data_C1/images_C1/image1_slice56.jpg,data_lits/data_C1/masks_C1/mask1_slice56.jpg
72,data_lits/data_C1/images_C1/image1_slice57.jpg,data_lits/data_C1/masks_C1/mask1_slice57.jpg
73,data_lits/data_C1/images_C1/image1_slice58.jpg,data_lits/data_C1/masks_C1/mask1_slice58.jpg
74,data_lits/data_C1/images_C1/image1_slice59.jpg,data_lits/data_C1/masks_C1/mask1_slice59.jpg
75,data_lits/data_C1/images_C1/image1_slice60.jpg,data_lits/data_C1/masks_C1/mask1_slice60.jpg
76,data_lits/data_C1/images_C1/image1_slice61.jpg,data_lits/data_C1/masks_C1/mask1_slice61.jpg
77,data_lits/data_C1/images_C1/image1_slice62.jpg,data_lits/data_C1/masks_C1/mask1_slice62.jpg
78,data_lits/data_C1/images_C1/image1_slice63.jpg,data_lits/data_C1/masks_C1/mask1_slice63.jpg
79,data_lits/data_C1/images_C1/image1_slice65.jpg,data_lits/data_C1/masks_C1/mask1_slice65.jpg
80,data_lits/data_C1/images_C1/image1_slice66.jpg,data_lits/data_C1/masks_C1/mask1_slice66.jpg
81,data_lits/data_C1/images_C1/image1_slice67.jpg,data_lits/data_C1/masks_C1/mask1_slice67.jpg
82,data_lits/data_C1/images_C1/image1_slice68.jpg,data_lits/data_C1/masks_C1/mask1_slice68.jpg
83,data_lits/data_C1/images_C1/image1_slice69.jpg,data_lits/data_C1/masks_C1/mask1_slice69.jpg
84,data_lits/data_C1/images_C1/image1_slice70.jpg,data_lits/data_C1/masks_C1/mask1_slice70.jpg
85,data_lits/data_C1/images_C1/image1_slice71.jpg,data_lits/data_C1/masks_C1/mask1_slice71.jpg
86,data_lits/data_C1/images_C1/image1_slice72.jpg,data_lits/data_C1/masks_C1/mask1_slice72.jpg
87,data_lits/data_C1/images_C1/image1_slice73.jpg,data_lits/data_C1/masks_C1/mask1_slice73.jpg
88,data_lits/data_C1/images_C1/image25_slice519.jpg,data_lits/data_C1/masks_C1/mask25_slice519.jpg
89,data_lits/data_C1/images_C1/image25_slice520.jpg,data_lits/data_C1/masks_C1/mask25_slice520.jpg
90,data_lits/data_C1/images_C1/image25_slice521.jpg,data_lits/data_C1/masks_C1/mask25_slice521.jpg
91,data_lits/data_C1/images_C1/image25_slice522.jpg,data_lits/data_C1/masks_C1/mask25_slice522.jpg
92,data_lits/data_C1/images_C1/image25_slice523.jpg,data_lits/data_C1/masks_C1/mask25_slice523.jpg
93,data_lits/data_C1/images_C1/image2_slice441.jpg,data_lits/data_C1/masks_C1/mask2_slice441.jpg
94,data_lits/data_C1/images_C1/image2_slice442.jpg,data_lits/data_C1/masks_C1/mask2_slice442.jpg
95,data_lits/data_C1/images_C1/image2_slice443.jpg,data_lits/data_C1/masks_C1/mask2_slice443.jpg
96,data_lits/data_C1/images_C1/image2_slice444.jpg,data_lits/data_C1/masks_C1/mask2_slice444.jpg
97,data_lits/data_C1/images_C1/image2_slice445.jpg,data_lits/data_C1/masks_C1/mask2_slice445.jpg
98,data_lits/data_C1/images_C1/image2_slice446.jpg,data_lits/data_C1/masks_C1/mask2_slice446.jpg
99,data_lits/data_C1/images_C1/image2_slice447.jpg,data_lits/data_C1/masks_C1/mask2_slice447.jpg
100,data_lits/data_C1/images_C1/image2_slice448.jpg,data_lits/data_C1/masks_C1/mask2_slice448.jpg
101,data_lits/data_C1/images_C1/image2_slice449.jpg,data_lits/data_C1/masks_C1/mask2_slice449.jpg
102,data_lits/data_C1/images_C1/image2_slice450.jpg,data_lits/data_C1/masks_C1/mask2_slice450.jpg
103,data_lits/data_C1/images_C1/image2_slice451.jpg,data_lits/data_C1/masks_C1/mask2_slice451.jpg
104,data_lits/data_C1/images_C1/image2_slice452.jpg,data_lits/data_C1/masks_C1/mask2_slice452.jpg
105,data_lits/data_C1/images_C1/image2_slice453.jpg,data_lits/data_C1/masks_C1/mask2_slice453.jpg
106,data_lits/data_C1/images_C1/image2_slice454.jpg,data_lits/data_C1/masks_C1/mask2_slice454.jpg
107,data_lits/data_C1/images_C1/image2_slice455.jpg,data_lits/data_C1/masks_C1/mask2_slice455.jpg
108,data_lits/data_C1/images_C1/image2_slice456.jpg,data_lits/data_C1/masks_C1/mask2_slice456.jpg
109,data_lits/data_C1/images_C1/image2_slice457.jpg,data_lits/data_C1/masks_C1/mask2_slice457.jpg
110,data_lits/data_C1/images_C1/image2_slice458.jpg,data_lits/data_C1/masks_C1/mask2_slice458.jpg
111,data_lits/data_C1/images_C1/image2_slice459.jpg,data_lits/data_C1/masks_C1/mask2_slice459.jpg
112,data_lits/data_C1/images_C1/image2_slice460.jpg,data_lits/data_C1/masks_C1/mask2_slice460.jpg
113,data_lits/data_C1/images_C1/image2_slice461.jpg,data_lits/data_C1/masks_C1/mask2_slice461.jpg
114,data_lits/data_C1/images_C1/image2_slice462.jpg,data_lits/data_C1/masks_C1/mask2_slice462.jpg
115,data_lits/data_C1/images_C1/image2_slice463.jpg,data_lits/data_C1/masks_C1/mask2_slice463.jpg
116,data_lits/data_C1/images_C1/image2_slice464.jpg,data_lits/data_C1/masks_C1/mask2_slice464.jpg
117,data_lits/data_C1/images_C1/image2_slice465.jpg,data_lits/data_C1/masks_C1/mask2_slice465.jpg
118,data_lits/data_C1/images_C1/image2_slice466.jpg,data_lits/data_C1/masks_C1/mask2_slice466.jpg
119,data_lits/data_C1/images_C1/image2_slice467.jpg,data_lits/data_C1/masks_C1/mask2_slice467.jpg
120,data_lits/data_C1/images_C1/image14_slice349.jpg,data_lits/data_C1/masks_C1/mask14_slice349.jpg
121,data_lits/data_C1/images_C1/image14_slice350.jpg,data_lits/data_C1/masks_C1/mask14_slice350.jpg
122,data_lits/data_C1/images_C1/image14_slice351.jpg,data_lits/data_C1/masks_C1/mask14_slice351.jpg
123,data_lits/data_C1/images_C1/image14_slice352.jpg,data_lits/data_C1/masks_C1/mask14_slice352.jpg
124,data_lits/data_C1/images_C1/image14_slice353.jpg,data_lits/data_C1/masks_C1/mask14_slice353.jpg
125,data_lits/data_C1/images_C1/image14_slice354.jpg,data_lits/data_C1/masks_C1/mask14_slice354.jpg
126,data_lits/data_C1/images_C1/image14_slice355.jpg,data_lits/data_C1/masks_C1/mask14_slice355.jpg
127,data_lits/data_C1/images_C1/image14_slice356.jpg,data_lits/data_C1/masks_C1/mask14_slice356.jpg
128,data_lits/data_C1/images_C1/image14_slice357.jpg,data_lits/data_C1/masks_C1/mask14_slice357.jpg
129,data_lits/data_C1/images_C1/image14_slice358.jpg,data_lits/data_C1/masks_C1/mask14_slice358.jpg
130,data_lits/data_C1/images_C1/image14_slice359.jpg,data_lits/data_C1/masks_C1/mask14_slice359.jpg
131,data_lits/data_C1/images_C1/image14_slice360.jpg,data_lits/data_C1/masks_C1/mask14_slice360.jpg
132,data_lits/data_C1/images_C1/image24_slice196.jpg,data_lits/data_C1/masks_C1/mask24_slice196.jpg
133,data_lits/data_C1/images_C1/image24_slice197.jpg,data_lits/data_C1/masks_C1/mask24_slice197.jpg
134,data_lits/data_C1/images_C1/image24_slice198.jpg,data_lits/data_C1/masks_C1/mask24_slice198.jpg
135,data_lits/data_C1/images_C1/image24_slice199.jpg,data_lits/data_C1/masks_C1/mask24_slice199.jpg
136,data_lits/data_C1/images_C1/image24_slice200.jpg,data_lits/data_C1/masks_C1/mask24_slice200.jpg
137,data_lits/data_C1/images_C1/image24_slice201.jpg,data_lits/data_C1/masks_C1/mask24_slice201.jpg
138,data_lits/data_C1/images_C1/image17_slice372.jpg,data_lits/data_C1/masks_C1/mask17_slice372.jpg
139,data_lits/data_C1/images_C1/image17_slice373.jpg,data_lits/data_C1/masks_C1/mask17_slice373.jpg
140,data_lits/data_C1/images_C1/image17_slice374.jpg,data_lits/data_C1/masks_C1/mask17_slice374.jpg
141,data_lits/data_C1/images_C1/image17_slice375.jpg,data_lits/data_C1/masks_C1/mask17_slice375.jpg
142,data_lits/data_C1/images_C1/image17_slice376.jpg,data_lits/data_C1/masks_C1/mask17_slice376.jpg
143,data_lits/data_C1/images_C1/image17_slice377.jpg,data_lits/data_C1/masks_C1/mask17_slice377.jpg
144,data_lits/data_C1/images_C1/image17_slice378.jpg,data_lits/data_C1/masks_C1/mask17_slice378.jpg
145,data_lits/data_C1/images_C1/image17_slice379.jpg,data_lits/data_C1/masks_C1/mask17_slice379.jpg
146,data_lits/data_C1/images_C1/image17_slice380.jpg,data_lits/data_C1/masks_C1/mask17_slice380.jpg
147,data_lits/data_C1/images_C1/image17_slice381.jpg,data_lits/data_C1/masks_C1/mask17_slice381.jpg
148,data_lits/data_C1/images_C1/image17_slice382.jpg,data_lits/data_C1/masks_C1/mask17_slice382.jpg
149,data_lits/data_C1/images_C1/image17_slice383.jpg,data_lits/data_C1/masks_C1/mask17_slice383.jpg
150,data_lits/data_C1/images_C1/image17_slice384.jpg,data_lits/data_C1/masks_C1/mask17_slice384.jpg
151,data_lits/data_C1/images_C1/image17_slice385.jpg,data_lits/data_C1/masks_C1/mask17_slice385.jpg
152,data_lits/data_C1/images_C1/image17_slice386.jpg,data_lits/data_C1/masks_C1/mask17_slice386.jpg
153,data_lits/data_C1/images_C1/image17_slice387.jpg,data_lits/data_C1/masks_C1/mask17_slice387.jpg
154,data_lits/data_C1/images_C1/image17_slice388.jpg,data_lits/data_C1/masks_C1/mask17_slice388.jpg
155,data_lits/data_C1/images_C1/image17_slice389.jpg,data_lits/data_C1/masks_C1/mask17_slice389.jpg
156,data_lits/data_C1/images_C1/image17_slice390.jpg,data_lits/data_C1/masks_C1/mask17_slice390.jpg
157,data_lits/data_C1/images_C1/image17_slice391.jpg,data_lits/data_C1/masks_C1/mask17_slice391.jpg
158,data_lits/data_C1/images_C1/image17_slice392.jpg,data_lits/data_C1/masks_C1/mask17_slice392.jpg
159,data_lits/data_C1/images_C1/image17_slice393.jpg,data_lits/data_C1/masks_C1/mask17_slice393.jpg
160,data_lits/data_C1/images_C1/image17_slice394.jpg,data_lits/data_C1/masks_C1/mask17_slice394.jpg
161,data_lits/data_C1/images_C1/image17_slice395.jpg,data_lits/data_C1/masks_C1/mask17_slice395.jpg
162,data_lits/data_C1/images_C1/image17_slice396.jpg,data_lits/data_C1/masks_C1/mask17_slice396.jpg
163,data_lits/data_C1/images_C1/image17_slice397.jpg,data_lits/data_C1/masks_C1/mask17_slice397.jpg
164,data_lits/data_C1/images_C1/image17_slice398.jpg,data_lits/data_C1/masks_C1/mask17_slice398.jpg
165,data_lits/data_C1/images_C1/image17_slice399.jpg,data_lits/data_C1/masks_C1/mask17_slice399.jpg
166,data_lits/data_C1/images_C1/image17_slice400.jpg,data_lits/data_C1/masks_C1/mask17_slice400.jpg
167,data_lits/data_C1/images_C1/image17_slice401.jpg,data_lits/data_C1/masks_C1/mask17_slice401.jpg
168,data_lits/data_C1/images_C1/image17_slice402.jpg,data_lits/data_C1/masks_C1/mask17_slice402.jpg
169,data_lits/data_C1/images_C1/image17_slice403.jpg,data_lits/data_C1/masks_C1/mask17_slice403.jpg
170,data_lits/data_C1/images_C1/image17_slice404.jpg,data_lits/data_C1/masks_C1/mask17_slice404.jpg
171,data_lits/data_C1/images_C1/image17_slice405.jpg,data_lits/data_C1/masks_C1/mask17_slice405.jpg
172,data_lits/data_C1/images_C1/image17_slice406.jpg,data_lits/data_C1/masks_C1/mask17_slice406.jpg
173,data_lits/data_C1/images_C1/image17_slice407.jpg,data_lits/data_C1/masks_C1/mask17_slice407.jpg
174,data_lits/data_C1/images_C1/image17_slice408.jpg,data_lits/data_C1/masks_C1/mask17_slice408.jpg
175,data_lits/data_C1/images_C1/image17_slice409.jpg,data_lits/data_C1/masks_C1/mask17_slice409.jpg
176,data_lits/data_C1/images_C1/image17_slice410.jpg,data_lits/data_C1/masks_C1/mask17_slice410.jpg
177,data_lits/data_C1/images_C1/image17_slice411.jpg,data_lits/data_C1/masks_C1/mask17_slice411.jpg
178,data_lits/data_C1/images_C1/image17_slice412.jpg,data_lits/data_C1/masks_C1/mask17_slice412.jpg
179,data_lits/data_C1/images_C1/image17_slice413.jpg,data_lits/data_C1/masks_C1/mask17_slice413.jpg
180,data_lits/data_C1/images_C1/image17_slice414.jpg,data_lits/data_C1/masks_C1/mask17_slice414.jpg
181,data_lits/data_C1/images_C1/image17_slice415.jpg,data_lits/data_C1/masks_C1/mask17_slice415.jpg
182,data_lits/data_C1/images_C1/image17_slice416.jpg,data_lits/data_C1/masks_C1/mask17_slice416.jpg
183,data_lits/data_C1/images_C1/image17_slice417.jpg,data_lits/data_C1/masks_C1/mask17_slice417.jpg
184,data_lits/data_C1/images_C1/image17_slice418.jpg,data_lits/data_C1/masks_C1/mask17_slice418.jpg
185,data_lits/data_C1/images_C1/image17_slice419.jpg,data_lits/data_C1/masks_C1/mask17_slice419.jpg
186,data_lits/data_C1/images_C1/image17_slice420.jpg,data_lits/data_C1/masks_C1/mask17_slice420.jpg
187,data_lits/data_C1/images_C1/image17_slice421.jpg,data_lits/data_C1/masks_C1/mask17_slice421.jpg
188,data_lits/data_C1/images_C1/image17_slice422.jpg,data_lits/data_C1/masks_C1/mask17_slice422.jpg
189,data_lits/data_C1/images_C1/image22_slice126.jpg,data_lits/data_C1/masks_C1/mask22_slice126.jpg
190,data_lits/data_C1/images_C1/image22_slice127.jpg,data_lits/data_C1/masks_C1/mask22_slice127.jpg
191,data_lits/data_C1/images_C1/image22_slice128.jpg,data_lits/data_C1/masks_C1/mask22_slice128.jpg
192,data_lits/data_C1/images_C1/image22_slice129.jpg,data_lits/data_C1/masks_C1/mask22_slice129.jpg
193,data_lits/data_C1/images_C1/image22_slice130.jpg,data_lits/data_C1/masks_C1/mask22_slice130.jpg
194,data_lits/data_C1/images_C1/image22_slice131.jpg,data_lits/data_C1/masks_C1/mask22_slice131.jpg
195,data_lits/data_C1/images_C1/image22_slice132.jpg,data_lits/data_C1/masks_C1/mask22_slice132.jpg
196,data_lits/data_C1/images_C1/image22_slice133.jpg,data_lits/data_C1/masks_C1/mask22_slice133.jpg
197,data_lits/data_C1/images_C1/image22_slice134.jpg,data_lits/data_C1/masks_C1/mask22_slice134.jpg
198,data_lits/data_C1/images_C1/image22_slice135.jpg,data_lits/data_C1/masks_C1/mask22_slice135.jpg
199,data_lits/data_C1/images_C1/image22_slice136.jpg,data_lits/data_C1/masks_C1/mask22_slice136.jpg
200,data_lits/data_C1/images_C1/image22_slice137.jpg,data_lits/data_C1/masks_C1/mask22_slice137.jpg
201,data_lits/data_C1/images_C1/image3_slice357.jpg,data_lits/data_C1/masks_C1/mask3_slice357.jpg
202,data_lits/data_C1/images_C1/image3_slice358.jpg,data_lits/data_C1/masks_C1/mask3_slice358.jpg
203,data_lits/data_C1/images_C1/image3_slice359.jpg,data_lits/data_C1/masks_C1/mask3_slice359.jpg
204,data_lits/data_C1/images_C1/image3_slice360.jpg,data_lits/data_C1/masks_C1/mask3_slice360.jpg
205,data_lits/data_C1/images_C1/image3_slice361.jpg,data_lits/data_C1/masks_C1/mask3_slice361.jpg
206,data_lits/data_C1/images_C1/image3_slice362.jpg,data_lits/data_C1/masks_C1/mask3_slice362.jpg
207,data_lits/data_C1/images_C1/image3_slice363.jpg,data_lits/data_C1/masks_C1/mask3_slice363.jpg
208,data_lits/data_C1/images_C1/image3_slice364.jpg,data_lits/data_C1/masks_C1/mask3_slice364.jpg
209,data_lits/data_C1/images_C1/image3_slice365.jpg,data_lits/data_C1/masks_C1/mask3_slice365.jpg
210,data_lits/data_C1/images_C1/image3_slice366.jpg,data_lits/data_C1/masks_C1/mask3_slice366.jpg
211,data_lits/data_C1/images_C1/image3_slice367.jpg,data_lits/data_C1/masks_C1/mask3_slice367.jpg
212,data_lits/data_C1/images_C1/image3_slice368.jpg,data_lits/data_C1/masks_C1/mask3_slice368.jpg
213,data_lits/data_C1/images_C1/image28_slice100.jpg,data_lits/data_C1/masks_C1/mask28_slice100.jpg
214,data_lits/data_C1/images_C1/image28_slice101.jpg,data_lits/data_C1/masks_C1/mask28_slice101.jpg
215,data_lits/data_C1/images_C1/image28_slice102.jpg,data_lits/data_C1/masks_C1/mask28_slice102.jpg
216,data_lits/data_C1/images_C1/image28_slice103.jpg,data_lits/data_C1/masks_C1/mask28_slice103.jpg
217,data_lits/data_C1/images_C1/image28_slice104.jpg,data_lits/data_C1/masks_C1/mask28_slice104.jpg
218,data_lits/data_C1/images_C1/image28_slice106.jpg,data_lits/data_C1/masks_C1/mask28_slice106.jpg
219,data_lits/data_C1/images_C1/image28_slice107.jpg,data_lits/data_C1/masks_C1/mask28_slice107.jpg
220,data_lits/data_C1/images_C1/image28_slice108.jpg,data_lits/data_C1/masks_C1/mask28_slice108.jpg
221,data_lits/data_C1/images_C1/image28_slice109.jpg,data_lits/data_C1/masks_C1/mask28_slice109.jpg
222,data_lits/data_C1/images_C1/image28_slice110.jpg,data_lits/data_C1/masks_C1/mask28_slice110.jpg
223,data_lits/data_C1/images_C1/image28_slice111.jpg,data_lits/data_C1/masks_C1/mask28_slice111.jpg
224,data_lits/data_C1/images_C1/image28_slice112.jpg,data_lits/data_C1/masks_C1/mask28_slice112.jpg
225,data_lits/data_C1/images_C1/image28_slice113.jpg,data_lits/data_C1/masks_C1/mask28_slice113.jpg
226,data_lits/data_C1/images_C1/image28_slice114.jpg,data_lits/data_C1/masks_C1/mask28_slice114.jpg
227,data_lits/data_C1/images_C1/image28_slice115.jpg,data_lits/data_C1/masks_C1/mask28_slice115.jpg
228,data_lits/data_C1/images_C1/image28_slice116.jpg,data_lits/data_C1/masks_C1/mask28_slice116.jpg
229,data_lits/data_C1/images_C1/image28_slice117.jpg,data_lits/data_C1/masks_C1/mask28_slice117.jpg
230,data_lits/data_C1/images_C1/image28_slice118.jpg,data_lits/data_C1/masks_C1/mask28_slice118.jpg
231,data_lits/data_C1/images_C1/image28_slice119.jpg,data_lits/data_C1/masks_C1/mask28_slice119.jpg
232,data_lits/data_C1/images_C1/image28_slice120.jpg,data_lits/data_C1/masks_C1/mask28_slice120.jpg
233,data_lits/data_C1/images_C1/image28_slice121.jpg,data_lits/data_C1/masks_C1/mask28_slice121.jpg
234,data_lits/data_C1/images_C1/image28_slice122.jpg,data_lits/data_C1/masks_C1/mask28_slice122.jpg
235,data_lits/data_C1/images_C1/image28_slice123.jpg,data_lits/data_C1/masks_C1/mask28_slice123.jpg
236,data_lits/data_C1/images_C1/image28_slice48.jpg,data_lits/data_C1/masks_C1/mask28_slice48.jpg
237,data_lits/data_C1/images_C1/image28_slice49.jpg,data_lits/data_C1/masks_C1/mask28_slice49.jpg
238,data_lits/data_C1/images_C1/image28_slice50.jpg,data_lits/data_C1/masks_C1/mask28_slice50.jpg
239,data_lits/data_C1/images_C1/image28_slice51.jpg,data_lits/data_C1/masks_C1/mask28_slice51.jpg
240,data_lits/data_C1/images_C1/image28_slice52.jpg,data_lits/data_C1/masks_C1/mask28_slice52.jpg
241,data_lits/data_C1/images_C1/image28_slice53.jpg,data_lits/data_C1/masks_C1/mask28_slice53.jpg
242,data_lits/data_C1/images_C1/image28_slice54.jpg,data_lits/data_C1/masks_C1/mask28_slice54.jpg
243,data_lits/data_C1/images_C1/image28_slice55.jpg,data_lits/data_C1/masks_C1/mask28_slice55.jpg
244,data_lits/data_C1/images_C1/image28_slice56.jpg,data_lits/data_C1/masks_C1/mask28_slice56.jpg
245,data_lits/data_C1/images_C1/image28_slice57.jpg,data_lits/data_C1/masks_C1/mask28_slice57.jpg
246,data_lits/data_C1/images_C1/image28_slice58.jpg,data_lits/data_C1/masks_C1/mask28_slice58.jpg
247,data_lits/data_C1/images_C1/image28_slice59.jpg,data_lits/data_C1/masks_C1/mask28_slice59.jpg
248,data_lits/data_C1/images_C1/image28_slice60.jpg,data_lits/data_C1/masks_C1/mask28_slice60.jpg
