fileList,sizeType,sizeVal,annotations
data/data_C1/images_C1/176OLCV1_100H0587.jpg,"[0, 0, 0, 1]","[0, 0, 0, 125726]",1
data/data_C1/images_C1/176OLCV1_100H0730.jpg,"[0, 0, 0, 1]","[0, 0, 0, 136803]",1
data/data_C1/images_C1/176OLCV1_100H0738.jpg,"[0, 0, 0, 1]","[0, 0, 0, 165114]",1
data/data_C1/images_C1/176OLCV1_100H0739.jpg,"[0, 0, 0, 1]","[0, 0, 0, 96715]",1
data/data_C1/images_C1/176OLCV1_100H0846.jpg,"[0, 0, 0, 1]","[0, 0, 0, 147098]",1
data/data_C1/images_C1/176OLCV1_100H0885.jpg,"[0, 0, 0, 1]","[0, 0, 0, 295174]",1
data/data_C1/images_C1/176OLCV1_100H0889.jpg,"[0, 0, 0, 1]","[0, 0, 0, 273114]",1
data/data_C1/images_C1/176OLCV1_100H0890.jpg,"[0, 0, 0, 1]","[0, 0, 0, 244296]",1
data/data_C1/images_C1/176OLCV1_100H0902.jpg,"[0, 0, 0, 1]","[0, 0, 0, 173625]",1
data/data_C1/images_C1/176OLCV1_100H0912.jpg,"[0, 0, 0, 1]","[0, 0, 0, 626942]",1
data/data_C1/images_C1/177OLCV1_100H0014.jpg,"[0, 1, 0, 0]","[0, 8915, 0, 0]",1
data/data_C1/images_C1/177OLCV1_100H0024.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57387]",1
data/data_C1/images_C1/177OLCV1_100H0038.jpg,"[0, 0, 0, 1]","[0, 0, 0, 102761]",1
data/data_C1/images_C1/177OLCV1_100H0040.jpg,"[0, 0, 0, 1]","[0, 0, 0, 251271]",1
data/data_C1/images_C1/177OLCV1_100S0005.jpg,"[0, 1, 0, 0]","[0, 6320, 0, 0]",1
data/data_C1/images_C1/180OLCV1_100H0006.jpg,"[0, 0, 1, 0]","[0, 0, 31705, 0]",1
data/data_C1/images_C1/186OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 277270]",1
data/data_C1/images_C1/186OLCV1_100H0045.jpg,"[0, 0, 0, 1]","[0, 0, 0, 309698]",1
data/data_C1/images_C1/186OLCV1_100H0053.jpg,"[0, 1, 0, 1]","[0, 3553, 0, 469606]",2
data/data_C1/images_C1/186OLCV1_100H0063.jpg,"[0, 0, 0, 1]","[0, 0, 0, 132176]",1
data/data_C1/images_C1/186OLCV1_100H0066.jpg,"[0, 0, 0, 1]","[0, 0, 0, 89982]",1
data/data_C1/images_C1/187OLCV1_100H0079.jpg,"[0, 0, 0, 1]","[0, 0, 0, 46962]",1
data/data_C1/images_C1/188OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 269697]",1
data/data_C1/images_C1/192OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 274252]",1
data/data_C1/images_C1/192OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 141699]",1
data/data_C1/images_C1/195OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 24516, 0]",1
data/data_C1/images_C1/195OLCV1_100H0012.jpg,"[0, 1, 0, 0]","[0, 6558, 0, 0]",1
data/data_C1/images_C1/199OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 697855]",1
data/data_C1/images_C1/201OLCV1_100H0018.jpg,"[0, 0, 1, 0]","[0, 0, 15448, 0]",1
data/data_C1/images_C1/204OLCV1_100H0006.jpg,"[0, 0, 0, 2]","[0, 0, 0, 82880]",2
data/data_C1/images_C1/205OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59183]",1
data/data_C1/images_C1/206OLCV1_100H0002.jpg,"[0, 1, 0, 0]","[0, 7255, 0, 0]",1
data/data_C1/images_C1/208OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 161673]",1
data/data_C1/images_C1/214OLCV1_100H0006.jpg,"[0, 0, 1, 0]","[0, 0, 26246, 0]",1
data/data_C1/images_C1/220OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 90029]",1
data/data_C1/images_C1/226OLCV1_100H0002.jpg,"[0, 1, 0, 0]","[0, 2201, 0, 0]",1
data/data_C1/images_C1/231OLCV1_100H0010.jpg,"[0, 0, 1, 0]","[0, 0, 14426, 0]",1
data/data_C1/images_C1/232OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 91037]",1
data/data_C1/images_C1/232OLCV1_100S0001.jpg,"[0, 0, 1, 0]","[0, 0, 21604, 0]",1
data/data_C1/images_C1/234OLCV1_100H0020.jpg,"[0, 1, 0, 0]","[0, 8604, 0, 0]",1
data/data_C1/images_C1/234OLCV1_100H0024.jpg,"[0, 0, 0, 1]","[0, 0, 0, 95662]",1
data/data_C1/images_C1/241OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 231453]",1
data/data_C1/images_C1/242OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 100000]",1
data/data_C1/images_C1/253OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 200558]",1
data/data_C1/images_C1/263OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 189536]",1
data/data_C1/images_C1/263OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 165094]",1
data/data_C1/images_C1/273OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 71655]",1
data/data_C1/images_C1/276OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 124791]",1
data/data_C1/images_C1/276OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43536]",1
data/data_C1/images_C1/278OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 58321]",1
data/data_C1/images_C1/278OLCV1_100H0012.jpg,"[0, 0, 1, 0]","[0, 0, 26932, 0]",1
data/data_C1/images_C1/284OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 346761]",1
data/data_C1/images_C1/290OLCV1_100H0020.jpg,"[0, 0, 0, 1]","[0, 0, 0, 41990]",1
data/data_C1/images_C1/290OLCV1_100H0040.jpg,"[0, 0, 0, 1]","[0, 0, 0, 107333]",1
data/data_C1/images_C1/291OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 135629]",1
data/data_C1/images_C1/295OLCV1_100H0004.jpg,"[0, 1, 0, 1]","[0, 176, 0, 685253]",2
data/data_C1/images_C1/295OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 516190]",1
data/data_C1/images_C1/295OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 396980]",1
data/data_C1/images_C1/296OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 34319, 0]",1
data/data_C1/images_C1/296OLCV1_100H0008.jpg,"[0, 0, 1, 0]","[0, 0, 20702, 0]",1
data/data_C1/images_C1/313OLCV1_100H0026.jpg,"[0, 0, 0, 1]","[0, 0, 0, 66247]",1
data/data_C1/images_C1/313OLCV1_100H0032.jpg,"[0, 0, 0, 1]","[0, 0, 0, 95008]",1
data/data_C1/images_C1/314OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 82413]",1
data/data_C1/images_C1/326OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 19946, 0]",1
data/data_C1/images_C1/326OLCV1_100H0006.jpg,"[0, 0, 1, 0]","[0, 0, 21499, 0]",1
data/data_C1/images_C1/331OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 15475, 0]",1
data/data_C1/images_C1/333OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 97810]",1
data/data_C1/images_C1/333OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49580]",1
data/data_C1/images_C1/333OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 41968]",1
data/data_C1/images_C1/333OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 128658]",1
data/data_C1/images_C1/342OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 158551]",1
data/data_C1/images_C1/350OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 156271]",1
data/data_C1/images_C1/350OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 349422]",1
data/data_C1/images_C1/354OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 24020, 0]",1
data/data_C1/images_C1/356OLCV1_100S0007.jpg,"[0, 0, 1, 0]","[0, 0, 38586, 0]",1
data/data_C1/images_C1/358OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 44775]",1
data/data_C1/images_C1/363OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47214]",1
data/data_C1/images_C1/366OLCV1_100H0016.jpg,"[0, 0, 1, 0]","[0, 0, 29975, 0]",1
data/data_C1/images_C1/370OLCV1_100H0010.jpg,"[0, 1, 2, 0]","[0, 7745, 29525, 0]",3
data/data_C1/images_C1/371OLCV1_100H0006.jpg,"[0, 0, 1, 0]","[0, 0, 30733, 0]",1
data/data_C1/images_C1/371OLCV1_100H0008.jpg,"[0, 0, 1, 0]","[0, 0, 35292, 0]",1
data/data_C1/images_C1/372OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 129339]",1
data/data_C1/images_C1/374OLCV1_100H0016.jpg,"[0, 0, 1, 0]","[0, 0, 13708, 0]",1
data/data_C1/images_C1/375OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 302185]",1
data/data_C1/images_C1/375OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 193823]",1
data/data_C1/images_C1/376OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 168460]",1
data/data_C1/images_C1/377OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 130626]",1
data/data_C1/images_C1/378OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 186432]",1
data/data_C1/images_C1/388OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 168160]",1
data/data_C1/images_C1/394OLCV1_100H0012.jpg,"[0, 0, 1, 0]","[0, 0, 34615, 0]",1
data/data_C1/images_C1/396OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 95144]",1
data/data_C1/images_C1/398OLCV1_100H0004.jpg,"[0, 1, 0, 1]","[0, 121, 0, 250729]",2
data/data_C1/images_C1/405OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 398959]",1
data/data_C1/images_C1/409OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 367003]",1
data/data_C1/images_C1/413OLCV1_100S0019.jpg,"[0, 0, 0, 1]","[0, 0, 0, 119518]",1
data/data_C1/images_C1/417OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 352625]",1
data/data_C1/images_C1/417OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 138367]",1
data/data_C1/images_C1/417OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 251398]",1
data/data_C1/images_C1/417OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 230163]",1
data/data_C1/images_C1/419OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 178839]",1
data/data_C1/images_C1/419OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 553704]",1
data/data_C1/images_C1/419OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 393408]",1
data/data_C1/images_C1/419OLCV1_100H0020.jpg,"[0, 0, 0, 1]","[0, 0, 0, 176718]",1
data/data_C1/images_C1/419OLCV1_100H0026.jpg,"[0, 0, 0, 1]","[0, 0, 0, 603634]",1
data/data_C1/images_C1/420OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 13850, 0]",1
data/data_C1/images_C1/422OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 325426]",1
data/data_C1/images_C1/422OLCV1_100H0038.jpg,"[0, 0, 1, 0]","[0, 0, 34347, 0]",1
data/data_C1/images_C1/425OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 113077]",1
data/data_C1/images_C1/425OLCV1_100H0018.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47135]",1
data/data_C1/images_C1/427OLCV1_100H0022.jpg,"[0, 0, 1, 0]","[0, 0, 15945, 0]",1
data/data_C1/images_C1/429OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 62841]",1
data/data_C1/images_C1/430OLCV1_100H0002.jpg,"[0, 1, 0, 0]","[0, 9002, 0, 0]",1
data/data_C1/images_C1/430OLCV1_100S0001.jpg,"[0, 1, 0, 0]","[0, 2083, 0, 0]",1
data/data_C1/images_C1/431OLCV1_100S0007.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C1/images_C1/434OLCV1_100S0007.jpg,"[0, 1, 0, 0]","[0, 5031, 0, 0]",1
data/data_C1/images_C1/439OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49505]",1
data/data_C1/images_C1/439OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 179680]",1
data/data_C1/images_C1/439OLCV1_100H0020.jpg,"[0, 0, 0, 1]","[0, 0, 0, 101198]",1
data/data_C1/images_C1/442OLCV1_100H0002.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C1/images_C1/444OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 42888]",1
data/data_C1/images_C1/445OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 245211]",1
data/data_C1/images_C1/459OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 85913]",1
data/data_C1/images_C1/459OLCV1_100H0012.jpg,"[0, 1, 0, 1]","[0, 101, 0, 496056]",2
data/data_C1/images_C1/459OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 471088]",1
data/data_C1/images_C1/459OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 343394]",1
data/data_C1/images_C1/469OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 107817]",1
data/data_C1/images_C1/470OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 116128]",1
data/data_C1/images_C1/470OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 52905]",1
data/data_C1/images_C1/471OLCV1_100H0008.jpg,"[0, 0, 1, 0]","[0, 0, 19819, 0]",1
data/data_C1/images_C1/475OLCV1_100H0008.jpg,"[0, 0, 1, 0]","[0, 0, 35604, 0]",1
data/data_C1/images_C1/476OLCV1_100S0007.jpg,"[0, 1, 0, 0]","[0, 4458, 0, 0]",1
data/data_C1/images_C1/481OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 191501]",1
data/data_C1/images_C1/481OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 385796]",1
data/data_C1/images_C1/491OLCV1_100H0004.jpg,"[0, 0, 1, 1]","[0, 0, 39927, 55347]",2
data/data_C1/images_C1/492OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 96649]",1
data/data_C1/images_C1/492OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 121971]",1
data/data_C1/images_C1/493OLCV1_100H0026.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43106]",1
data/data_C1/images_C1/497OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 15924, 0]",1
data/data_C1/images_C1/500OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 123869]",1
data/data_C1/images_C1/503OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 81710]",1
data/data_C1/images_C1/503OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 46385]",1
data/data_C1/images_C1/510OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 409274]",1
data/data_C1/images_C1/510OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 464748]",1
data/data_C1/images_C1/510OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 387846]",1
data/data_C1/images_C1/510OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 696129]",1
data/data_C1/images_C1/510OLCV1_100S0009.jpg,"[0, 0, 0, 1]","[0, 0, 0, 86092]",1
data/data_C1/images_C1/518OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59854]",1
data/data_C1/images_C1/524OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 15050, 0]",1
data/data_C1/images_C1/530OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 387591]",1
data/data_C1/images_C1/535OLCV1_100H0010.jpg,"[0, 0, 1, 0]","[0, 0, 24980, 0]",1
data/data_C1/images_C1/544OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 23522, 0]",1
data/data_C1/images_C1/547OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 470028]",1
data/data_C1/images_C1/553OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 35473, 0]",1
data/data_C1/images_C1/554OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 34432, 0]",1
data/data_C1/images_C1/554OLCV1_100H0004.jpg,"[0, 0, 1, 1]","[0, 0, 11296, 112791]",2
data/data_C1/images_C1/556OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 35716, 0]",1
data/data_C1/images_C1/556OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 77183]",1
data/data_C1/images_C1/556OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 40520]",1
data/data_C1/images_C1/556OLCV1_100H0014.jpg,"[0, 0, 1, 0]","[0, 0, 28710, 0]",1
data/data_C1/images_C1/564OLCV1_100H0002.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C1/images_C1/580OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47513]",1
data/data_C1/images_C1/580OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 330156]",1
data/data_C1/images_C1/590OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 90273]",1
data/data_C1/images_C1/590OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 81067]",1
data/data_C1/images_C1/596OLCV1_100H0002.jpg,"[0, 0, 0, 3]","[0, 0, 0, 69993]",3
data/data_C1/images_C1/597OLCV1_100H0032.jpg,"[0, 0, 0, 1]","[0, 0, 0, 103885]",1
data/data_C1/images_C1/597OLCV1_100H0042.jpg,"[0, 0, 0, 1]","[0, 0, 0, 114025]",1
data/data_C1/images_C1/597OLCV1_100H0044.jpg,"[0, 0, 1, 0]","[0, 0, 28219, 0]",1
data/data_C1/images_C1/608OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 275755]",1
data/data_C1/images_C1/608OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 468187]",1
data/data_C1/images_C1/608OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 832628]",1
data/data_C1/images_C1/615OLCV1_100H0024.jpg,"[0, 0, 0, 1]","[0, 0, 0, 344979]",1
data/data_C1/images_C1/642OLCV1_100H0012.jpg,"[0, 1, 0, 0]","[0, 9337, 0, 0]",1
data/data_C1/images_C1/649OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60450]",1
data/data_C1/images_C1/651OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 283710]",1
data/data_C1/images_C1/656OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 90558]",1
data/data_C1/images_C1/660OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 176370]",1
data/data_C1/images_C1/667OLCV1_100H0022.jpg,"[0, 0, 1, 0]","[0, 0, 26408, 0]",1
data/data_C1/images_C1/667OLCV1_100H0024.jpg,"[0, 0, 0, 1]","[0, 0, 0, 66679]",1
data/data_C1/images_C1/673OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 136190]",1
data/data_C1/images_C1/673OLCV1_100H0028.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43682]",1
data/data_C1/images_C1/680OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 216570]",1
data/data_C1/images_C1/688OLCV1_100H0008.jpg,"[0, 0, 1, 0]","[0, 0, 20686, 0]",1
data/data_C1/images_C1/711OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 82350]",1
data/data_C1/images_C1/711OLCV1_100H0006.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C1/images_C1/718OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 27303, 0]",1
data/data_C1/images_C1/726OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 139605]",1
data/data_C1/images_C1/729OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 200923]",1
data/data_C1/images_C1/731OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 361792]",1
data/data_C1/images_C1/732OLCV1_100H0012.jpg,"[0, 0, 0, 1]","[0, 0, 0, 64472]",1
data/data_C1/images_C1/732OLCV1_100H0016.jpg,"[0, 0, 0, 1]","[0, 0, 0, 68311]",1
data/data_C1/images_C1/732OLCV1_100H0026.jpg,"[0, 0, 0, 1]","[0, 0, 0, 90074]",1
data/data_C1/images_C1/732OLCV1_100H0036.jpg,"[0, 0, 0, 1]","[0, 0, 0, 123255]",1
data/data_C1/images_C1/742OLCV1_100H0008.jpg,"[0, 0, 2, 0]","[0, 0, 19438, 0]",2
data/data_C1/images_C1/779OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 52517]",1
data/data_C1/images_C1/779OLCV1_100H0006.jpg,"[0, 0, 0, 2]","[0, 0, 0, 64197]",2
data/data_C1/images_C1/848OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 20722, 0]",1
