fileList,sizeType,sizeVal,annotations
data/data_C5/images_C5/EndoCV2021_C5_50000083.jpg,"[0, 0, 0, 1]","[0, 0, 0, 194736]",1
data/data_C5/images_C5/EndoCV2021_C5_50000084.jpg,"[0, 0, 0, 1]","[0, 0, 0, 472255]",1
data/data_C5/images_C5/EndoCV2021_C5_50000085.jpg,"[0, 0, 0, 1]","[0, 0, 0, 320118]",1
data/data_C5/images_C5/EndoCV2021_C5_50000087.jpg,"[0, 0, 0, 1]","[0, 0, 0, 189154]",1
data/data_C5/images_C5/EndoCV2021_C5_50000095.jpg,"[0, 0, 1, 0]","[0, 0, 15871, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000096.jpg,"[0, 0, 1, 0]","[0, 0, 14410, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000098.jpg,"[0, 0, 1, 0]","[0, 0, 27137, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000100.jpg,"[0, 1, 0, 0]","[0, 1533, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000101.jpg,"[0, 1, 0, 0]","[0, 1219, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000102.jpg,"[0, 1, 0, 0]","[0, 717, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000103.jpg,"[0, 1, 0, 0]","[0, 1235, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000108.jpg,"[0, 1, 0, 0]","[0, 2554, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000109.jpg,"[0, 2, 0, 0]","[0, 423, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000110.jpg,"[0, 3, 0, 0]","[0, 1114, 0, 0]",3
data/data_C5/images_C5/EndoCV2021_C5_50000111.jpg,"[0, 2, 0, 0]","[0, 2402, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000112.jpg,"[0, 1, 0, 0]","[0, 1421, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000113.jpg,"[0, 1, 0, 0]","[0, 4901, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000115.jpg,"[0, 2, 0, 0]","[0, 1028, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000116.jpg,"[0, 1, 0, 0]","[0, 6336, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000120.jpg,"[0, 1, 0, 0]","[0, 1674, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000121.jpg,"[0, 1, 0, 0]","[0, 648, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000122.jpg,"[0, 1, 0, 0]","[0, 1464, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000123.jpg,"[0, 1, 0, 0]","[0, 3616, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000124.jpg,"[0, 2, 0, 0]","[0, 3402, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000125.jpg,"[0, 1, 0, 0]","[0, 5192, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000126.jpg,"[0, 1, 0, 0]","[0, 5804, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000127.jpg,"[0, 1, 0, 0]","[0, 1573, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000128.jpg,"[0, 2, 0, 0]","[0, 1673, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000129.jpg,"[0, 1, 0, 0]","[0, 1431, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000138.jpg,"[0, 1, 0, 0]","[0, 1202, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000139.jpg,"[0, 1, 0, 0]","[0, 1843, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000140.jpg,"[0, 4, 0, 0]","[0, 570, 0, 0]",4
data/data_C5/images_C5/EndoCV2021_C5_50000141.jpg,"[0, 1, 0, 0]","[0, 8519, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000143.jpg,"[0, 0, 0, 1]","[0, 0, 0, 441551]",1
data/data_C5/images_C5/EndoCV2021_C5_50000144.jpg,"[0, 0, 0, 1]","[0, 0, 0, 409217]",1
data/data_C5/images_C5/EndoCV2021_C5_50000145.jpg,"[0, 0, 0, 1]","[0, 0, 0, 279372]",1
data/data_C5/images_C5/EndoCV2021_C5_50000146.jpg,"[0, 0, 0, 1]","[0, 0, 0, 281694]",1
data/data_C5/images_C5/EndoCV2021_C5_50000147.jpg,"[0, 0, 0, 1]","[0, 0, 0, 446560]",1
data/data_C5/images_C5/EndoCV2021_C5_50000148.jpg,"[0, 0, 0, 1]","[0, 0, 0, 279593]",1
data/data_C5/images_C5/EndoCV2021_C5_50000149.jpg,"[0, 0, 0, 1]","[0, 0, 0, 403399]",1
data/data_C5/images_C5/EndoCV2021_C5_50000150.jpg,"[0, 0, 0, 1]","[0, 0, 0, 471450]",1
data/data_C5/images_C5/EndoCV2021_C5_50000151.jpg,"[0, 0, 0, 1]","[0, 0, 0, 562842]",1
data/data_C5/images_C5/EndoCV2021_C5_50000152.jpg,"[0, 0, 0, 1]","[0, 0, 0, 252319]",1
data/data_C5/images_C5/EndoCV2021_C5_50000153.jpg,"[0, 0, 0, 1]","[0, 0, 0, 245879]",1
data/data_C5/images_C5/EndoCV2021_C5_50000166.jpg,"[0, 1, 0, 1]","[0, 4493, 0, 252827]",2
data/data_C5/images_C5/EndoCV2021_C5_50000167.jpg,"[0, 1, 1, 1]","[0, 5587, 13978, 452971]",3
data/data_C5/images_C5/EndoCV2021_C5_50000168.jpg,"[0, 0, 1, 1]","[0, 0, 10191, 336762]",2
data/data_C5/images_C5/EndoCV2021_C5_50000172.jpg,"[0, 1, 0, 0]","[0, 5110, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000173.jpg,"[0, 0, 0, 1]","[0, 0, 0, 196191]",1
data/data_C5/images_C5/EndoCV2021_C5_50000175.jpg,"[0, 0, 1, 0]","[0, 0, 31321, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000178.jpg,"[0, 1, 0, 0]","[0, 7271, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000179.jpg,"[0, 0, 1, 0]","[0, 0, 26372, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000181.jpg,"[0, 0, 2, 0]","[0, 0, 13271, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000182.jpg,"[0, 0, 0, 1]","[0, 0, 0, 184005]",1
data/data_C5/images_C5/EndoCV2021_C5_50000186.jpg,"[0, 1, 0, 0]","[0, 7026, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000188.jpg,"[0, 1, 0, 0]","[0, 6684, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000190.jpg,"[0, 1, 0, 0]","[0, 8184, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000191.jpg,"[0, 0, 0, 1]","[0, 0, 0, 58814]",1
data/data_C5/images_C5/EndoCV2021_C5_50000193.jpg,"[0, 0, 0, 1]","[0, 0, 0, 505248]",1
data/data_C5/images_C5/EndoCV2021_C5_50000194.jpg,"[0, 0, 0, 2]","[0, 0, 0, 111485]",2
data/data_C5/images_C5/EndoCV2021_C5_50000196.jpg,"[0, 0, 0, 2]","[0, 0, 0, 235566]",2
data/data_C5/images_C5/EndoCV2021_C5_50000197.jpg,"[0, 0, 0, 1]","[0, 0, 0, 174441]",1
data/data_C5/images_C5/EndoCV2021_C5_50000198.jpg,"[0, 0, 0, 1]","[0, 0, 0, 396707]",1
data/data_C5/images_C5/EndoCV2021_C5_50000199.jpg,"[0, 0, 0, 1]","[0, 0, 0, 575585]",1
data/data_C5/images_C5/EndoCV2021_C5_50000202.jpg,"[0, 1, 1, 0]","[0, 3867, 19826, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000203.jpg,"[0, 1, 0, 0]","[0, 5453, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000206.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59641]",1
data/data_C5/images_C5/EndoCV2021_C5_50000207.jpg,"[0, 0, 1, 0]","[0, 0, 24813, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000208.jpg,"[0, 0, 1, 0]","[0, 0, 13970, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000209.jpg,"[0, 0, 1, 0]","[0, 0, 19173, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000212.jpg,"[0, 0, 2, 0]","[0, 0, 16502, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000214.jpg,"[0, 0, 1, 1]","[0, 0, 31291, 59461]",2
data/data_C5/images_C5/EndoCV2021_C5_50000215.jpg,"[0, 0, 1, 1]","[0, 0, 22197, 225560]",2
data/data_C5/images_C5/EndoCV2021_C5_50000219.jpg,"[0, 0, 1, 0]","[0, 0, 15756, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000221.jpg,"[0, 1, 0, 1]","[0, 1898, 0, 98851]",2
data/data_C5/images_C5/EndoCV2021_C5_50000222.jpg,"[0, 1, 1, 0]","[0, 2288, 37874, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000223.jpg,"[0, 0, 0, 1]","[0, 0, 0, 45950]",1
data/data_C5/images_C5/EndoCV2021_C5_50000224.jpg,"[0, 0, 1, 1]","[0, 0, 17484, 61978]",2
data/data_C5/images_C5/EndoCV2021_C5_50000227.jpg,"[0, 0, 0, 1]","[0, 0, 0, 41941]",1
data/data_C5/images_C5/EndoCV2021_C5_50000228.jpg,"[0, 1, 0, 0]","[0, 6369, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000229.jpg,"[0, 2, 1, 0]","[0, 6984, 14798, 0]",3
data/data_C5/images_C5/EndoCV2021_C5_50000230.jpg,"[0, 0, 0, 1]","[0, 0, 0, 62687]",1
data/data_C5/images_C5/EndoCV2021_C5_50000231.jpg,"[0, 0, 0, 1]","[0, 0, 0, 62553]",1
data/data_C5/images_C5/EndoCV2021_C5_50000232.jpg,"[0, 0, 1, 0]","[0, 0, 31987, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000233.jpg,"[0, 0, 0, 1]","[0, 0, 0, 214627]",1
data/data_C5/images_C5/EndoCV2021_C5_50000234.jpg,"[0, 0, 0, 1]","[0, 0, 0, 221498]",1
data/data_C5/images_C5/EndoCV2021_C5_50000237.jpg,"[0, 0, 0, 1]","[0, 0, 0, 116824]",1
data/data_C5/images_C5/EndoCV2021_C5_50000239.jpg,"[0, 0, 0, 1]","[0, 0, 0, 422441]",1
data/data_C5/images_C5/EndoCV2021_C5_50000240.jpg,"[0, 0, 0, 1]","[0, 0, 0, 210514]",1
data/data_C5/images_C5/EndoCV2021_C5_50000242.jpg,"[0, 0, 0, 1]","[0, 0, 0, 165629]",1
data/data_C5/images_C5/EndoCV2021_C5_50000243.jpg,"[0, 0, 0, 1]","[0, 0, 0, 209844]",1
data/data_C5/images_C5/EndoCV2021_C5_50000251.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60299]",1
data/data_C5/images_C5/EndoCV2021_C5_50000252.jpg,"[0, 0, 0, 1]","[0, 0, 0, 111218]",1
data/data_C5/images_C5/EndoCV2021_C5_50000253.jpg,"[0, 0, 0, 1]","[0, 0, 0, 146670]",1
data/data_C5/images_C5/EndoCV2021_C5_50000254.jpg,"[0, 0, 0, 1]","[0, 0, 0, 103138]",1
data/data_C5/images_C5/EndoCV2021_C5_50000255.jpg,"[0, 0, 1, 0]","[0, 0, 24250, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000256.jpg,"[0, 0, 0, 1]","[0, 0, 0, 274691]",1
data/data_C5/images_C5/EndoCV2021_C5_50000257.jpg,"[0, 0, 0, 1]","[0, 0, 0, 185871]",1
data/data_C5/images_C5/EndoCV2021_C5_50000258.jpg,"[0, 0, 0, 1]","[0, 0, 0, 211062]",1
data/data_C5/images_C5/EndoCV2021_C5_50000259.jpg,"[0, 0, 0, 1]","[0, 0, 0, 251986]",1
data/data_C5/images_C5/EndoCV2021_C5_50000260.jpg,"[0, 0, 0, 1]","[0, 0, 0, 347128]",1
data/data_C5/images_C5/EndoCV2021_C5_50000262.jpg,"[0, 0, 0, 1]","[0, 0, 0, 387391]",1
data/data_C5/images_C5/EndoCV2021_C5_50000263.jpg,"[0, 0, 1, 0]","[0, 0, 25856, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000264.jpg,"[0, 1, 0, 0]","[0, 6373, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000266.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C5/images_C5/EndoCV2021_C5_50000267.jpg,"[0, 1, 0, 0]","[0, 8684, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000268.jpg,"[0, 0, 1, 0]","[0, 0, 13003, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000269.jpg,"[0, 0, 1, 0]","[0, 0, 11787, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000270.jpg,"[0, 0, 1, 0]","[0, 0, 16986, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000271.jpg,"[0, 0, 1, 0]","[0, 0, 15272, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000272.jpg,"[0, 0, 1, 0]","[0, 0, 10218, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000275.jpg,"[0, 0, 1, 0]","[0, 0, 20054, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000276.jpg,"[0, 0, 0, 1]","[0, 0, 0, 51862]",1
data/data_C5/images_C5/EndoCV2021_C5_50000277.jpg,"[0, 0, 1, 0]","[0, 0, 10853, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000278.jpg,"[0, 0, 1, 0]","[0, 0, 16600, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000279.jpg,"[0, 0, 1, 1]","[0, 0, 29554, 40892]",2
data/data_C5/images_C5/EndoCV2021_C5_50000281.jpg,"[0, 0, 0, 1]","[0, 0, 0, 288173]",1
data/data_C5/images_C5/EndoCV2021_C5_50000282.jpg,"[0, 0, 0, 1]","[0, 0, 0, 81776]",1
data/data_C5/images_C5/EndoCV2021_C5_50000283.jpg,"[0, 0, 0, 1]","[0, 0, 0, 174607]",1
data/data_C5/images_C5/EndoCV2021_C5_50000284.jpg,"[0, 0, 0, 1]","[0, 0, 0, 337706]",1
data/data_C5/images_C5/EndoCV2021_C5_50000285.jpg,"[0, 0, 0, 1]","[0, 0, 0, 337292]",1
data/data_C5/images_C5/EndoCV2021_C5_50000286.jpg,"[0, 0, 0, 1]","[0, 0, 0, 252307]",1
data/data_C5/images_C5/EndoCV2021_C5_50000287.jpg,"[0, 0, 0, 1]","[0, 0, 0, 267477]",1
data/data_C5/images_C5/EndoCV2021_C5_50000296.jpg,"[0, 0, 0, 1]","[0, 0, 0, 200965]",1
data/data_C5/images_C5/EndoCV2021_C5_50000297.jpg,"[0, 0, 0, 1]","[0, 0, 0, 109679]",1
data/data_C5/images_C5/EndoCV2021_C5_50000298.jpg,"[0, 0, 0, 1]","[0, 0, 0, 153167]",1
data/data_C5/images_C5/EndoCV2021_C5_50000299.jpg,"[0, 0, 1, 0]","[0, 0, 11438, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000300.jpg,"[0, 1, 0, 0]","[0, 8626, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000301.jpg,"[0, 0, 1, 0]","[0, 0, 39890, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000302.jpg,"[0, 0, 1, 0]","[0, 0, 27039, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000303.jpg,"[0, 0, 1, 0]","[0, 0, 28818, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000304.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57926]",1
data/data_C5/images_C5/EndoCV2021_C5_50000306.jpg,"[0, 2, 0, 0]","[0, 8243, 0, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000307.jpg,"[0, 0, 1, 0]","[0, 0, 16162, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000310.jpg,"[0, 0, 0, 1]","[0, 0, 0, 261369]",1
data/data_C5/images_C5/EndoCV2021_C5_50000313.jpg,"[0, 0, 0, 1]","[0, 0, 0, 97522]",1
data/data_C5/images_C5/EndoCV2021_C5_50000314.jpg,"[0, 0, 0, 1]","[0, 0, 0, 70615]",1
data/data_C5/images_C5/EndoCV2021_C5_50000319.jpg,"[0, 0, 1, 1]","[0, 0, 11326, 213445]",2
data/data_C5/images_C5/EndoCV2021_C5_50000322.jpg,"[0, 0, 0, 1]","[0, 0, 0, 78722]",1
data/data_C5/images_C5/EndoCV2021_C5_50000323.jpg,"[0, 1, 0, 0]","[0, 6116, 0, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000324.jpg,"[0, 0, 1, 0]","[0, 0, 12403, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000327.jpg,"[0, 0, 0, 1]","[0, 0, 0, 72639]",1
data/data_C5/images_C5/EndoCV2021_C5_50000329.jpg,"[0, 0, 0, 1]","[0, 0, 0, 46360]",1
data/data_C5/images_C5/EndoCV2021_C5_50000330.jpg,"[0, 0, 0, 1]","[0, 0, 0, 99969]",1
data/data_C5/images_C5/EndoCV2021_C5_50000333.jpg,"[0, 0, 1, 0]","[0, 0, 19876, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000334.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60577]",1
data/data_C5/images_C5/EndoCV2021_C5_50000335.jpg,"[0, 0, 0, 1]","[0, 0, 0, 48322]",1
data/data_C5/images_C5/EndoCV2021_C5_50000336.jpg,"[0, 0, 0, 1]","[0, 0, 0, 103858]",1
data/data_C5/images_C5/EndoCV2021_C5_50000337.jpg,"[0, 0, 0, 1]","[0, 0, 0, 180495]",1
data/data_C5/images_C5/EndoCV2021_C5_50000338.jpg,"[0, 0, 0, 1]","[0, 0, 0, 53869]",1
data/data_C5/images_C5/EndoCV2021_C5_50000339.jpg,"[0, 0, 1, 0]","[0, 0, 26724, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000340.jpg,"[0, 0, 1, 0]","[0, 0, 30931, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000341.jpg,"[0, 1, 0, 1]","[0, 4091, 0, 58590]",2
data/data_C5/images_C5/EndoCV2021_C5_50000343.jpg,"[0, 0, 0, 1]","[0, 0, 0, 131265]",1
data/data_C5/images_C5/EndoCV2021_C5_50000346.jpg,"[0, 1, 0, 1]","[0, 179, 0, 732099]",2
data/data_C5/images_C5/EndoCV2021_C5_50000347.jpg,"[0, 1, 0, 1]","[0, 5103, 0, 161925]",2
data/data_C5/images_C5/EndoCV2021_C5_50000348.jpg,"[0, 1, 0, 1]","[0, 9414, 0, 56752]",2
data/data_C5/images_C5/EndoCV2021_C5_50000350.jpg,"[0, 0, 0, 1]","[0, 0, 0, 487166]",1
data/data_C5/images_C5/EndoCV2021_C5_50000352.jpg,"[0, 0, 2, 0]","[0, 0, 13765, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000354.jpg,"[0, 0, 1, 0]","[0, 0, 10805, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000355.jpg,"[0, 0, 1, 0]","[0, 0, 21179, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000356.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49441]",1
data/data_C5/images_C5/EndoCV2021_C5_50000358.jpg,"[0, 0, 0, 1]","[0, 0, 0, 124220]",1
data/data_C5/images_C5/EndoCV2021_C5_50000359.jpg,"[0, 0, 0, 1]","[0, 0, 0, 51790]",1
data/data_C5/images_C5/EndoCV2021_C5_50000360.jpg,"[0, 0, 0, 1]","[0, 0, 0, 96700]",1
data/data_C5/images_C5/EndoCV2021_C5_50000361.jpg,"[0, 0, 0, 1]","[0, 0, 0, 58481]",1
data/data_C5/images_C5/EndoCV2021_C5_50000362.jpg,"[0, 0, 0, 1]","[0, 0, 0, 127855]",1
data/data_C5/images_C5/EndoCV2021_C5_50000368.jpg,"[0, 0, 0, 2]","[0, 0, 0, 47804]",2
data/data_C5/images_C5/EndoCV2021_C5_50000369.jpg,"[0, 0, 0, 1]","[0, 0, 0, 76029]",1
data/data_C5/images_C5/EndoCV2021_C5_50000371.jpg,"[0, 0, 0, 1]","[0, 0, 0, 51579]",1
data/data_C5/images_C5/EndoCV2021_C5_50000372.jpg,"[0, 0, 0, 1]","[0, 0, 0, 115979]",1
data/data_C5/images_C5/EndoCV2021_C5_50000377.jpg,"[0, 0, 1, 0]","[0, 0, 37224, 0]",1
data/data_C5/images_C5/EndoCV2021_C5_50000378.jpg,"[0, 0, 2, 0]","[0, 0, 33621, 0]",2
data/data_C5/images_C5/EndoCV2021_C5_50000381.jpg,"[0, 0, 0, 1]","[0, 0, 0, 45745]",1
